@relation nasa
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5}

@data
'c dh build 1 2 0 - directory should not be part of the build',4
'acea_acs_brw_process test process  inconsistencies with requirements verification',4
'acs css  ac_cssprocdata_t structure contains doubles but is not double word aligned',3
'acs css  ac_cssparmtbl_t structure contains doubles but is not double word aligned',3
'1553 xb test procedure  sbc_bxb_restart has inconsistent requirements tracking',4
'1553 xb test procedure  sbc_bxb_channeltest has inconsistent requirements tracking',4
'1553 xb test procedure  sbc_bxb_1553interface has inconsistent requirements tracking',3
'1553 xb test procedure  sbc_bxb_tlmtest has inconsistent requirements tracking',3
'1553 xb test procedure  sbc_bxb_commmandtest has inconsistent requirements tracking',3
'1553 xb rvtm -- requirements 1213 and 1214 are not allocated to a test procedure',4
'1553 xb test procedure review -- sbc_bxb_commandtest may not properly execute raw read',4
'1553 xb test procedure review -- verification of command counters in sbc_bxb_configuretest and sbc_bxb_commandtest',4
'gce_bgi test  proc gcea_bgi_coldstart prc appears to test requirement 5150 but does not state so per scenario document ',4
'gce_bgi test  proc gcea_bgi_warmstart prc appears to test requirement 5150 but does not state so per scenario document',4
'gce_bgi test  requirement 5430 not listed for gimbal table in the projectb gce gimbal interface  gi  and analog  an  build verification test scenarios',5
'gce_bgi test  differences noted between scenario  rvtm and corresponding test proc for antenna stop',3
'gce_bgi test  antenna stop proc step 7  source control  is missing a part to test requirement 5331 2 when ground is in control and acs sends a move antenna command',3
'gce_bgi test  proc gcea_bgi_antenna_move_init prc dated 7-20-05 still appears fairly incomplete ',3
'gce_bgi test  step 7 of proc gcea_bgi_badcommandtest prc is missing an identifier label',4
'gce_bgi test  test in step 28 of test script gcea_bgi_commandtest prc appears to be incomplete',3
'gce_bgi test  possible error in steps 26 and 27 of gce test script gcea_bgi_commandtest prc',3
'projectb ace iru - incorrect array initialization in file sh_iru c',3
'projectb ace iru - spelling error in sh_iru_tbl c',5
'projectb ace iru - static variables should be global instead of local - sh_iru c',3
'pse build 2  ps_slow_hk_tlm_size and mi_slow_hk_tlm_size are defined as the size of the fast packet ',3
'the bootstrap loader monitor  blm  srs document needs updating to reflect that it is to power on eeprom bank 2',3
'the memory scrub  ms  srs document needs updating to reflect that bulk memory needs to be initialized before beginning to scrub recorder memory',3
'the memory scrub  ms  srs document needs updating to reflect that the ms task needs to initialize bulk memory  edac checkbits ',3
'the telemetry   statistics monitor  ts  srs document needs updating to reflect that 512 points will be monitored as described at the fsw cdr ',3
'the 1553 bus controller  bc  srs document needs updating to reflect new initialization design information which was presented at the fsw cdr ',3
'pse build 2 - comments for else statements',4
'checksum  cs  requirements document  srs  needs updating to reflect that the 8-bit with carry checksum alogithm is utilized',3
'unreachable code in xbmakewu c line 323',3
'array out-of-bounds in todsif c line 138',3
'array out-of-bounds tobuffer c line 467',3
'array out-of-bounds in tobuffer c line 359',3
'unreachable code in timepkt h  timetask_client c line 211',3
'unreachable code in ospci c line 263',3
'array out-of-bounds in hdtask c line 713',3
'unreachable code in timetask_client c line 211',3
'unreachable code in timepkt h  timetask_client c line 211',3
'non-initialized data in rtems c line 206',3
'non-initialized data in osapi c line 1454',3
'non-initialized data in osapi c line 1428',3
'array out-of-bounds in acs_def h  capkt h  ace_command_actuators_task c line 646',2
'two requirements in document that utilize the same requirement number id - requirement 3500',3
'pse build 1 - unused global in  c file',4
'pse build 1 - unused externs in  c file',4
'pse build 1 - unused defines in  c file',4
'pse build 1 - unused defines in  h file',4
'pse build 1 -  defines in middle of source file are a violation of coding standards',4
'pse build 1 - possible array out of bounds in main command task',2
'464-cdh-spec-0012 requirement 2 10 3-f-g was not tested or verified by test procedures',3
'test step verification information and description is vague and unclear as to what results the uart log file should capture',4
'test step description and verification description appear to be reversed switched',4
'a memory dump needs to be performed prior to step 2 3  to form a baseline comparison for the dump indicated in this step',3
'step 2 3 was not performed and the functionality described in same was not properly verified as indicated in the test step procedures',3
'test step description and verification description appear to be reversed switched',4
'verification description for indicated test step is vague and unclear as to what should be expected in uart log file as it concerns test results',4
'it is unclear why the uart result log shows that the starting address is the same after a por rest and a  non  por reset when the governing requirements for the conditions indicate otherwise',3
'captured test results in the uart log file do not match verification description for indicated test step',4
'on a por reset it is unclear why uart log file indicates that ram was preserved when requirement 1002 states otherwise',4
'captured test results in the uart log file do not match verification description for indicated test step',4
'test steps do not indicate which requirements are being tested and verified',3
'test procedure document deviates from outline and document format previously provided by projectb project',5
'test procedures document lacks thorough descriptions of the test procedures to be utilized',3
'document lacks specifying explicit requirements which are tested and verified by respective test procedure steps',3
'no  test coverage  information is provided for the first 11 requirement entries in the text matrix table',3
'no requirement numbers shown for the first five requirement entries in the text matrix',4
'no requirements document reference is provided with test procedures',4
'mp pbbl test report  minor formatting enhancements recommended ',5
'mp pbbl test procedure sbc_pbbl_commandtest prc  recommend additional test for potential error condition ',3
'mp pbbl test procedure sbc_pbbl_initverify prc  procedure contains several steps for which there are no requirements ',3
'requirement cdhmp-303 and the use of  sc  subsystem allocation',4
'requirement cdhmp-180 and the use of  sc  subsystem allocation',4
'requirement cdhmp-166 and the use of  sc  subsystem allocation',4
'fsw level 3 requirement cdhmp-33 is not implemented in any requirements in the stored command srs level 4 document',3
'array out-of-bounds in pse_common h  ttpkt h  pct_task_main c line 1000',2
'non-initialized data in quaterniontest c line 540',4
'non-initialized data in quaterniontest c line 444',4
'non-initialized data in mat3x3d_ut c line 1169',4
'possible use of an uninitialized variable in pciautoconfig c line 2208',2
'requirement cdhmp-136 has no subsystem allocation for  hd   high-speed bus director ',4
'fsw level 3 requirement cdhmp-130 is not implemented in any requirements in the hd srs level 4 document',3
'fsw level 3 requirement cdhmp-66 is not implemented in any requirements in the hd srs level 4 document',3
'fsw level 3 requirement cdhmp-60 is not implemented in any requirements in the hd srs level 4 document',3
'fsw level 3 requirement cdhmp-59 is not implemented in any requirements in the hd srs level 4 document',3
'fsw level 3 requirement cdhmp-52 is not implemented in any requirements in the hd srs level 4 document',3
'fsw level 3 requirement cdhmp-24 is not implemented in any requirements in the hd srs level 4 document',3
'no subsystem allocation in document for  hd   high-speed bus director ',4
'multiple requirements in hd srs reference level 3 requirement cdhmp-182 as their parent requirement  but cdhmp-182 does not exist',3
'mp pbbl - incorrect comment in pbblccsds c',5
'mp pbbl - incorrect comments in systart s in the ram-init and prom-load directories',5
'mp pbbl - incorrect ending comments on several header files in the build',5
'mp pbbl - pbblregs h - incorrect header definition and ending comment',4
'mp pbbl - hardware h  endif is not at end of file',4
'mp pbbl - macro clash - eeprom_fsw_start_address defined with different values',3
'mp pbbl - pciautoconfig c - variable used before initialized',2
'sdn pbbl - unused structure members defined in sdnpbbl h',4
'sdn pbbl - missing error message to ground in function pbbl_knowthyself',4
'sdn pbbl - unused  defines in sdnpbbl h',4
'traceability for requirement 5326 1 is incomplete',4
'traceability for requirement 5021 indicates that it is derived however level 3 requirements sdn-3 and or sdn-5 seem more applicable',4
'inst1 inst3  sur_007650 contains an invalid reference for the source requirement',4
'incorrect function description comment in function prologue',5
'incorrect header file name definitions in prom based boot loader  pbbl  header files',4
'pbbl - function is defined but is not used',4
'mp pbbl - error handling variables are defined but not used - point to missing error handling requirements',3
'pbbl - typedef not defined according to coding standards',4
'pbbl -  defines should be placed in header file',4
'pbbl - incorrect comment for end of function',5
'pbbl - incorrect spelling for an array index comment',5
'pbbl - incorrect name for the main function in pbbl',4
'requirement 4431 5 - level 3 parent requirement ace-31 does not seem to correlate with child requirement 4431 5',3
'requirement 4431 4 - level 3 parent requirement ace-31 does not seem to correlate with child requirement 4431 4',3
'requirement 4431 3 - level 3 parent requirement ace-31 does not seem to correlate with child requirement 4431 3',3
'requirement 4430 2 - level 3 parent requirement ace-1 does not seem to correlate with child requirement 4430 2',3
'requirement 4430 1 - level 3 parent requirement ace-1 does not seem to correlate with child requirement 4430 1',3
'requirements spec 0017  surom updates to prom based boot loader  is of poor quality and readability',4
'incomplete updates to affected requirement specs caused by main processor prom based boot loader',2
's-comm - unused word os_object_table_end',4
's-comm - unused structure type',4
's-comm - unused structure member vector',4
's-comm - unused structure member config_endian',4
's-comm - unused parameters in function os_taskcreate file osapi c',4
's-comm - unused parameter in function os_binsemcreate file osapi c',4
's-comm - unused parameter in function os_queuecreate file osapi c',4
's-comm - unused parameter in function matrixmxnd_mult file matmxnd c',4
's-comm - unused parameter in rtems c rtems_task_argument',4
's-comm - multiple copies of the same file defined in the build - osexception c',4
'sdn s-comm - duplicate macros - null causes macro clash',3
'sdn s-comm - duplicate macros - mbar causes macro clash',3
's-comm - duplicate macros - set_bit causes macro clash',3
's-comm - duplicate macros - bit cause macro clash',3
'sdn s-comm - array-out-of-bounds violation - os_binsemcreate - line 795',4
'sdn s-comm - array-out-of-bounds violation - os_binsemcreate - line 790',2
'sdn s-comm - array-out-of-bounds violation - os_queueput - line 705',2
'sdn s-comm - array out-of-bounds violation - os_queueget - line 576',2
'sdn s-comm - array out-of-bounds - os_queuecreate - line 495',2
'sdn s-comm - array-out-of-bounds violation in os_taskcreate - line 310',2
'sdn s-comm - array out-of-bounds in function os_tasksetpriority - line 240',2
'sdn s-comm - unreachable code in os_adcgetrawsample function',3
'sdn s-comm - unreachable code in the function rtems c',2
'sdn s-comm - array out of bounds violation in file osapi c - line 1049',4
'sdn s-comm - osapi c - array-out-of-bounds violation for the variable sem_id - line 1012',2
'ace_biru_data_proc_conversion test scenario  inconsistent verbiage in step 15 3 for assigning passing failing status',4
'ace_biru_data_proc_conversion test scenario  unclear where requirement 2241 is verified in step 15 3',3
'ace_biru_data_proc_conversion test scenario  possible incorrect requirement listed as being tested by step 15 3',3
'ace_biru_data_proc_conversion test scenario  requirement 2243 b not properly assigned a passing failing status in step 15 3',3
'ace_biru_data_proc_conversion test scenario  requirement 2243 a not properly assigned a passing failing status in step 15 2',3
'ace_biru_data_proc_conversion test scenario  requirement 2243 b not properly assigned a passing failing status in step 11 2',3
'ace_biru_data_proc_conversion test scenario  requirement 2243 a not properly assigned a passing failing status in step 11',3
'ace_biru_data_proc_validation test scenario  requirement 2243 c does not appear to be assigned a failing or passing status',3
'ace_biru_data_proc_validation test scenario  requirement 2241 1 partially tested in step 16 2',3
'ace_biru_data_proc_validation test scenario  tbds for ao iru_i_cur_volts parameter',3
'ace_biru_data_proc_validation test scenario  tolerance ranges are tbd',3
'ace_biru_data_5hz test scenario  tbd in step 4',3
'ace_biru_data_5hz test scenario  tolerance ranges are tbd in steps 3   6',3
'ace_biru_data_acquisition test scenario  tbds in steps 5 1 and 5 2 on iru a d conversion error',3
'ace_biru_data_acquisition test scenario  tolerance ranges are tbd in step 4 6',3
'ace_biru_data_acquisition test scenario  test step appears to be missing in step 4',3
'ace_biru_data_acquisition test scenario  tbds in step 3',3
'sdn_bac_rw_process test scenario  requirements listed as being tested  but they are not',4
'sdn_bac_rw_process test scenario  discrepancy between the test scenario and the rvtm',4
'sdn_bac_rw_process test scenario  acs requirement 2272 4 does not appear to be verified in step 12',3
'sdn_bac_rw_process test scenario  step 12 identifies verifying requirements that do not exist',4
'sdn_bac_rw_process test scenario  step 11 not fully verifying acs requirement 2272 1 1',3
'sdn_bac_rw_process test scenario  acs requirement 2272 2   term  convert  appears incorrect in the context of the requirement',4
'sdn_bac_rw_process test scenario  acs requirement 2272 not properly listed as failing when it should fail in step 10',3
'sdn_bac_rw_process test scenario  step 9 notations do not protect against invalid speed values',4
'sdn_bac_rw_process test scenario  step 8 only partially verifies acs requirement 2271 5',3
'sdn_bac_rw_process test scenario  scenario lacking test for what should never occur in step 7',3
'sdn_bac_rw_process test scenario  requirement 2271 3 1 only partially tested in step 6',3
'sdn_bac_rw_process test scenario  missing requirement in requirements tested section of step 5',4
'sdn_bac_rw_process test scenario  incorrect requirement assigned failing status',3
'sdn_bac_rw_process test scenario  missing check for fdc notification in steps 4   5',3
'sdn_bac_rw_process test scenario  check for rw momenta missing from step 2 for requirement 2273',3
'sdn_bac_rw_process test scenario  check for rw momenta missing from step 2 for requirement 2271 1',3
'sdn_bac_rw_process test scenario  no passing or failing of acs requirement 2270',3
'rt srs  rt srs does not address allocated requirement sdn-35',3
'rt srs  rt srs does not address allocated requirement sdn-32',3
'rt srs  rt srs does not address allocated requirement sdn-31',3
'rt srs  rt srs does not address allocated requirement sdn-24',3
'rt srs  rt srs does not address allocated requirement sdn-23',3
'rt srs  rt srs does not address allocated requirement sdn-22',3
'rt srs  rt srs does not address allocated requirement sdn-21',3
'rt srs  rt srs does not address allocated requirement sdn-13',3
'rt srs  rt srs does not address allocated requirement sdn-12',3
'rt srs  rt srs does not address allocated requirement cdhmp-130',3
'rt srs  rt srs does not address allocated requirement cdhmp-66',3
'rt srs  rt srs does not address allocated requirement cdhmp-65',3
'rt srs  rt srs does not address allocated requirement cdhmp-60',3
'rt srs  rt srs does not address allocated requirement cdhmp-59',3
'rt srs  rt srs does not address allocated requirement cdhmp-52',3
'rt srs  rt srs does not address allocated requirement cdhmp-51',4
'rt srs  rt srs does not address allocated requirement cdhmp-24',3
'rt srs  rt srs does not address allocated requirement cdhmp-13',4
'rt srs  rt srs does not address allocated requirement cdhmp-6',4
'rt srs  rt srs does not address allocated requirement cdhmp-5',4
'rt srs  requirement 1208 could be worded better',4
'rt srs  requirement 1007 could be worded better',4
'rt srs  incorrect reference to appendix in requirement 1002',4
'ace_command_processing_1 0 test scenario  intended meaning of requirements is unclear ',3
'h s srs  h s srs does not address allocated requirement sdn-24',3
'h s srs  h s srs does not address allocated requirement sdn-23',3
'h s srs  h s srs does not address allocated requirement sdn-21',3
'h s srs  h s srs does not address allocated requirement sdn-13',3
'h s srs  h s srs does not address allocated requirement sdn-12',3
'h s srs  h s srs does not address allocated requirement sdn-11',3
'h s srs  h s srs does not address allocated requirement cdhmp-133',3
'h s srs  h s srs does not address allocated requirement cdhmp-132',3
'h s srs  h s srs does not address allocated requirement cdhmp-66',3
'h s srs  h s srs does not address allocated requirement cdhmp-65',3
'h s srs  h s srs does not address allocated requirement cdhmp-60',3
'h s srs  h s srs does not address allocated requirement cdhmp-59',3
'h s srs  h s srs does not address allocated requirement cdhmp-52',3
'h s srs  h s srs does not address allocated requirement cdhmp-24',3
'h s srs  incorrect parent requirement for 2401',4
'h s srs  difficult to understand wording for requirement 2400',4
'h s srs  additional capability provided in requirements 2200  2201  and 2202',4
'h s srs  insufficient detail in requirement 2100',3
'h s srs  incorrect parent requirement for 1206',4
'h s srs  incorrect parent requirement for 1203',4
'h s srs  incorrect parent requirement for h s 1002',4
'gce_bgi_antenna_stop test scenario  clarification needed as to intention behind test of  ground in-control  command near end of scenario ',3
'gce_bgi_antenna_limit test scenario  additional instructions needed for tests of glitch position error counters when drive pulse counts are updated ',3
'gce_bgi_antenna_limit test scenario  additional instructions needed for tests of glitch position error counters when home position values are updated ',3
'gce_bgi_antenna_limit test scenario  additional instruction is needed to verify that the  command rejected  counter has incremented ',4
'gce_bgi_warmstart test scenario  rvtm lists requirement that is not being tested in this scenario ',3
'gce_bgi_gimbal_table test scenario  requirements tested section lists requirement that is not mentioned as being tested within any test steps ',3
'gce_bgi_gimbal_table test scenario  requirements listed in scenario as being tested differ from requirements listed in rvtm as being tested by this scenario ',4
'gce_bgi_antenna_limit test scenario  close of opposite side isolation relay is not being tested ',3
'gce_bgi_antenna_limit test scenario  tests of the run register settings for absolute delta moves require additional instructions ',2
'gce_bgi_antenna_limit test scenario  tests of the jog register settings for absolute delta moves require additional instructions ',2
'gce_bgi_antenna_limit test scenario  clarification needed on whether instruction to  reset  is intended to mean the same as  initialize  ',3
'gce_bgi_antenna_limit test scenario  clarification needed on whether instruction to set motor direction to  positive  is a setup step or a command being tested ',4
'gce_bgi_antenna_limit test scenario  scenario steps need criteria for passing or failing requirements ',3
'gce_bgi_antenna_limit test scenario  additional instructions needed in tests to verify commands that set positve negative limits on elevation axis position ',3
'gce_bgi_antenna_limit test scenario  requirements listed in scenario as being tested differ from requirements listed in rvtm as being tested by this scenario ',3
'gce_bgi_antenna_stop test scenario  clarification needed on methodogy for testing the  axis disable  command ',4
'gce_bgi_antenna_stop test scenario  wrong requirement is listed as being tested in step to test the gce-a processor in control not in control command ',3
'gce_bgi_antenna_stop test scenario  scenario steps need criteria for passing or failing requirements ',3
'gce_bgi_antenna_stop test scenario  clarification needed as to why step to test  ground control command   slated for build 2  is in this scenario ',4
'gce_bgi_antenna_stop test scenario  clarification needed on distinction between  gimbal axis init  and  gimbal axis enable disable  commands  if any  ',4
'gce_bgi_antenna_stop test scenario  either step 4 is missing or the test scenario is misnumbered ',4
'gce_bgi_antenna_stop test scenario  instructions need criteria for passing or failing the steps ',3
'gce_bgi_antenna_stop test scenario  clarification needed on purpose of  axis init commands  in steps testing antenna stop command ',4
'gce_bgi_antenna_stop test scenario  clarification needed on status of  gimbal axis initialization flag  upon execution of  stop antenna move  command ',3
'gce_bgi_antenna_stop test scenario  requirements listed in scenario as being tested differ from requirements listed in rvtm as being tested by this scenario ',4
'gce_bgi_coldstart test scenario  rvtm lists requirement that is not being tested in this scenario ',3
'gce_bgi_acs_hga_packet test scenario  rvtm refers to this test scenario as gce_bgi_hga_pkt ',4
'gce_bgi_antenna_move_delta test scenario  steps testing delta moves crossing 0 point do not seem to map to correct requirements ',3
'gce_bgi_antenna_move_delta test scenario  steps to test fsw execution of hga  move  commands need to specify criteria for  failure  ',4
'gce_bgi_antenna_move_delta test scenario  instructions need criteria for passing or failing the steps ',3
'gce_bgi_antenna_move_delta test scenario  scenario steps need criteria for passing or failing requirements ',3
'gce_bgi_antenna_move_delta test scenario  instructions need description on how to verify that the  end position  is correct ',4
'gce_bgi_antenna_move_delta test scenario  scenario steps need to specify where requirements are only being partially tested ',3
'gce_bgi_antenna_move_delta test scenario  instruction needs to specify how the motor direction for each gimbal will be verified ',4
'gce_bgi_antenna_move_delta test scenario  instructions to verify time and completion of a commanded step need additional details ',3
'gce_bgi_antenna_move_delta test scenario  scenario testing requirement 5220  which does not exist ',4
'gce_bgi_antenna_move_delta test scenario  requirements listed in scenario as being tested differ from requirements listed in rvtm as being tested by this scenario ',4
'gce_bgi_antenna_move_absolute test scenario  requirements aren t mapped to instructions within steps ',3
'gce_bgi_antenna_move_absolute test scenario  scenario steps need criteria for passing or failing requirements ',3
'gce_bgi_antenna_move_absolute test scenario  step 6 for  positive gimbal motor direction with initial time delay  is not clearly mapped to requirements ',3
'gce_bgi_antenna_move_absolute test scenario  instructions need criteria for passing or failing the steps ',3
'gce_bgi_antenna_move_absolute test scenario  instructions need description on how to verify that the  end position  is correct ',3
'gce_bgi_antenna_move_absolute test scenario  scenario steps need to specify where requirements are only being partially tested ',3
'gce_bgi_antenna_move_absolute test scenario  instruction needs to specify how the motor direction for each gimbal will be verified ',3
'gce_bgi_antenna_move_absolute test scenario  instructions to verify time and completion of a commanded step need additional details ',3
'gce_bgi_antenna_move_absolute test scenario  requirements tested differs from requirements listed as being tested in the rvtm ',3
'gce_bgi_antenna_move_init test scenario  traceability of  gimbal axis initialization  commands to rvtm requires clarification ',3
'gce_bgi_antenna_move_init test scenario  test of  enable disable gimbal axis   command needs additional instructions ',3
'gce_bgi_antenna_move_init test scenario  test of  enable disable encoder current   command needs additional instructions ',3
'gce_bgi_antenna_move_init test scenario  test of  gimbal in control   not in control  needs additional instructions ',3
'gce_bgi_antenna_move_init test scenario  rvtm refers to this test scenario as gce_bgi_antenna_init ',4
'gce_bgi_antenna_move_init test scenario  additional instructions needed to verify that  gimbal axis initialization flag  is available for downlink ',3
'sbc_bac_css_sa_loadtesttables test scenario  name of scenario differs from name used to reference it in scenario overview ',4
'sbc_bac_sa_rangecheck test scenario  scenario refers to a requirement that doesn t exist ',4
'sbc_bac_css_rangecheck test scenario  several additional instructions needed to verify fdc notification and retention of previous values ',3
'sbc_bacs_css_dotproductcheck test scenario  scenario contains a reference to a non-existent step ',4
'sbc_bac_css_sa_dataanomalies test scenario  unable to determine how verification instruction for  normal processing  pertains to requirement for  incomplete deployment  processing ',4
'sbc_bac_css_sa_dataanomalies test scenario  tests of sub-requirements for  2221 3 need to correspond to the instructions testing them ',3
'sbc_bac_css_sa_dataanomalies test scenario  tests of sub-requirements for  2221 1 need to correspond to the instructions testing them ',3
'sbc_bac_sa_validateresults test scenario   deployment status  does not appear to be verified ',3
'sbc_bac_sa_validateresults test scenario  rvtm does not list this test scenario as one testing requirement  2213 ',4
'sbc_bac_sa_dataprocessing test scenario  unable to determine if  conversion status  is a data packet component ',3
'sbc_bac_css_validateresults test scenario  additional instruction needed to  verify css data is flagged as invalid  ',3
'sbc_bac_css_dataprocessing test scenario  unable to determine if  conversion status  is a data packet component ',3
'ti srs  ti srs does not address allocated requirement sdn-33',3
'ti srs  ti srs does not address allocated requirement sdn-24',3
'ti srs  ti srs does not address allocated requirement sdn-23',3
'ti srs  ti srs does not address allocated requirement sdn-21',3
'ti srs  ti srs does not address allocated requirement sdn-13',3
'ti srs  ti srs does not address allocated requirement sdn-12',4
'ti srs  ti srs does not address allocated requirement sdn-11',4
'ti srs  ti srs does not address allocated requirement sdn-10',4
'ti srs  ti srs does not address allocated requirement sdn-4',4
'ti srs  ti srs does not address allocated requirement cdhmp-118',3
'ti srs  ti srs does not address allocated requirement cdhmp-114',3
'ti srs  requirement 3106 has an incorrect parent requirement',3
'ti srs  requirement 1201 does not have a parent requirement',3
'ti srs does not follow  process  for deleting requirements',5
'sbc_bac_css_validateresults test scenario  additional instruction to flag ccs data as invalid needed ',3
'sbc_bac_css_validateresults test scenario  rvtm does not list this test scenario as one testing requirement  2222 4 ',4
'sbc_bac_css_dataprocessing test scenario  step numbering   step references need correction ',4
'ace_thermistor_data_acquisision_1 0 test scenario  test to verify requirement  4170 doesn t appear to take place in steps 2 through 16 ',3
'ace_thermistor_data_acquisition_1 0 test scenario  test to verify downlink of ace assembly housekeeping data does not appear to take place ',3
'ace_thermistor_data_acquisition_1 0 test scenario  conversion and bias are tbd items ',3
'ace_sat_sep_data_acquisition test scenario  test to verify requirement  4111 doesn t appear to take place in steps 2 through 14 ',3
'ace_pci_bus_1 0 test scenario  step 2 does not test requirements 4032 and 4033 ',4
'ace_pci_bus_1 0 test scenario  test of warm start requirement may be removed - already covered in ace_warm_restart_1 0 test scenario ',4
'ace_pci_bus_1 0 test scenario  requirements tested section lists requirements for which there are no corresponding test steps ',3
'ace_event_messages_1 0 test scenario  test steps contain several tbd items ',3
'ace_event_messages_1 0 test scenario  requirements tested section lists requirements for which there are no corresponding test steps ',3
'ace_command_processing_1 0 test scenario  requirements tested section lists requirements for which there are no corresponding test steps ',3
'ace_command_processing_1 0 test scenario  step 11  line 206 is a tbd item ',3
'ace_command_processing_1 0 test scenario  projectb_ace_command_processing xls worksheet contains several tbd items ',3
'ace_cold_restart_1 0 test scenario  test to verify that packet sequence counters are reset to zero checks for  low numbers  instead ',3
'ace_cold_restart_1 0 test scenario  intended meaning of requirements is unclear ',3
'ace_warm_restart_1 0 test scenario  intended meaning of term  data segments  is unclear within requirements ',3
'ace_warm_restart_1 0 test scenario  rvtm doesn t include this scenario on list of those testing requirement  4023 ',4
'sbc_bac_css_sa_dataanomalies test scenario  test to verify  rsd packets not received  processing during a warm restart needs an additional instruction ',3
'gce_bgi_housekeeping_packet test scenario  time period over which to run utility program ut_pfindicate needs to be supplied ',3
'gce_ban_analog_packet test scenario  requirement  5120 appears to only be partially tested ',3
'gce_ban_analog_packet test scenario  verification of  5130 is unclear using  get packet rate  utility program ',3
'gce_bgi_badcommandtest test scenario  step 30 2 requires an additional instruction to verify that the control source does not change ',3
'gce_bgi_badcommandtest test scenario  modify instruction  verify that the negative software limit does not change  to clarify that this should not occur  for any axis  ',3
'gce_bgi_badcommandtest test scenario  instruction in step 15 2 contains a double negative  effectively stating the opposite of its intended meaning ',4
'acea_bace_cold_restart test scenario  question as to the existence of required telemetry point',3
'acea_bace_cold_restart test scenario  identified requirements are not tested in the scenario',3
'gce_bgi_badcommandtest test scenario  wording of instructions has potential to create confusion ',4
'gce_bgi_badcommandtest test scenario  test of the  disable processor in control  command needs an additional instruction',3
'gce_bgi_badcommandtest test scenario  test of the  turn on encoder current  command needs an additional instruction ',3
'gce_bgi_badcommandtest test scenario  test of the  close gic self isolation relay  command requires an additional instruction ',3
'gce_bgi_badcommandtest test scenario  test of the  +z az gimbal axis disable  command requires an additional instruction ',3
'gce_bgi_commandtest test scenario   clear glitch command  test is validating a sub-requirement that doesn t exist ',4
'gce_bgi_commandtest test scenario  test of the  reset the gic control fpga  command only partially tests requirement 5140',4
'gce_bgi_commandtest test scenario  verification instruction for test of the gic reset command conflicts with requirement specifications',3
'gce_bgi_commandtest test scenario  step 29 1 may not be testable',3
'gce_bgi_commandtest test scenario  step 28 5 should be removed in build 1 and placed in build 2 scenarios',4
'gce_bgi_commandtest test scenario  test of the  set gic gimbal position  command tests ionly sub-requirement 5130g ',4
'gce_bgi_commandtest test scenario  test of the  set cig driver pulse counts  command tests only sub-requirement 5130f ',4
'gge_bgi_commandtest test scenario  test of the  set gic gimbal position  command needs a value supplied for number of counts ',3
'gce_bgi_commandtest test scenario  test of the  set rf switch state  command tests only sub-requirement 5120g ',4
'gce_bgi_commandtest test scenario  test ot fhe  home  command to each antenna for each gimbal tests only sub-requirement 5140c ',4
'gce_bgi_command_test test scenario  requirements are misnumbered  two different unique requriements share the same number',3
'gce_bgi_commandtest test scenario  test of the  open  and  close  opposite side relay commands only tests sub-requirement 5120h ',4
'gce_ban_commandtest test scenario   an analog read  commands need clarification that they are being sent using raw  ccsds  format ',4
'incorrect parent requirement for requirement 1405',3
'incorrect parent requirement for requirement 1404',4
'gce_bgi_commandtest test scenario  a number of steps require an additional instruction to  verify that the acs commands processed counter increments  ',3
'test scenario sbc_bep_load_solar_lunar_tables  non-default values to load into system tables are tbd',3
'acs ephemeris test scenarios contain  model execution counter  that requires clarification',4
'variable name  ii  in  velocityaberration  algorithm routine is not defined in local variable declarations',4
'variable  jed  not defined in  groundstation  algorithm routine',4
'variable  gha  not defined in  groundstation  algorithm routine',4
'variable name  ii  in  navdynamicfunction  algorithm routine is not defined in local variable declarations',4
'variable  d0  not defined in  navdynamicfunction  algorithm routine',4
'variable  mu  is used in  navdynamicfunction  algorithm routine  but it is unclear if it is the gravitational constant for the earth  sun or moon',4
'variable name  i  in  acspropmodel  algorithm routine is not defined in local variable declarations',4
'variable name  i  in  ephemerislunar  algorithm routine does not match variable name as specified in local declarations',4
'variables  cos_e  and  sin_e  in  ephemerislunar  algorithm routine do not match variable names as specified in global declarations',4
'variable  r  in  ephemerislunar  algorithm routine does not match variable name as specified in local declarations',4
'variable  seconds_per_day  in  ephemerislunar  algorithm routine does not match variable name as specified in global declarations',4
'variable  t  in  ephemerislunar  algorithm routine does not match variable name as specified in local declarations',4
'variable  lambdap  in algorithm routine does not match variable name as specified in local declarations',4
'variable  eta  in algorithm routine does not match variable name as specified in local declarations',4
'variable name  i  in  ephemerissolar  algorithm routine does not match variable name as specified in local declarations',4
'variable  t  in  ephemerissolar  algorithm routine does not match variable name as specified in local declarations',4
'variable  seconds_per_day  in  ephemerissolar  algorithm routine does not match variable name as specified in global declarations',4
'variable  pos_gcif_scwrtearth  not defined in  ephemerisgenerator  algorithm routine',4
'pse requirement 1213 1 is vague and not testable',3
'projectb surom - commas after the last members of array initializations',3
'projectb surom - external declarations are not prefaced by an extern keyword',4
'projectb surom - incorrect comment explaining the assembly instruction',4
'projectb surom - incorrect comment in function description',4
'pse requirement 2107 incomplete',3
'pse requirements 2101 2  2101 4  2101 7  2104 1  2104  and 2201 5 all have partial traces  missing trace to sdn-21   22',4
'pse requirement 1304 is incomplete and cannot be tested as currently written',3
'pse requirements 1239 and 1240 have partial traces to the parent level 3 fsw srs',4
